Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kt","326.3613","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kt","359.0753","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kt","215.9838","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kt","1047.8646","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kt","222.6515","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kt","401.2535","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2021","2021","3050","FAO TIER 1","kt","230.5505","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","1990","1990","3050","FAO TIER 1","kt","355.9719","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","1991","1991","3050","FAO TIER 1","kt","355.9719","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","1992","1992","3050","FAO TIER 1","kt","355.9719","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","1993","1993","3050","FAO TIER 1","kt","355.9719","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","1994","1994","3050","FAO TIER 1","kt","355.9719","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","1995","1995","3050","FAO TIER 1","kt","355.9719","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","1996","1996","3050","FAO TIER 1","kt","204.0056","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","1997","1997","3050","FAO TIER 1","kt","546.1127","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","1998","1998","3050","FAO TIER 1","kt","552.2354","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","1999","1999","3050","FAO TIER 1","kt","367.9271","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2000","2000","3050","FAO TIER 1","kt","751.3702","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kt","119.7775","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kt","57.7414","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kt","260.7237","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kt","1025.691","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kt","80.502","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kt","194.4754","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kt","827.6602","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kt","244.7161","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kt","105.6356","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","62.0361","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","125.6025","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","97.172","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","155.4459","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","363.11","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","303.6007","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","345.7552","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","214.4367","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","1032.2092","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","199.6212","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","376.0346","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","223.0554","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","1990","1990","3050","FAO TIER 1","kt","8808.261","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","1991","1991","3050","FAO TIER 1","kt","9029.1478","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","1992","1992","3050","FAO TIER 1","kt","9215.3579","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","1993","1993","3050","FAO TIER 1","kt","9401.845","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","1994","1994","3050","FAO TIER 1","kt","9573.1323","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","1995","1995","3050","FAO TIER 1","kt","9789.3914","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","1996","1996","3050","FAO TIER 1","kt","9887.6844","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","1997","1997","3050","FAO TIER 1","kt","10357.653","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","1998","1998","3050","FAO TIER 1","kt","11179.564","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","1999","1999","3050","FAO TIER 1","kt","11145.7163","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2000","2000","3050","FAO TIER 1","kt","11253.2208","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2001","2001","3050","FAO TIER 1","kt","11315.1378","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2002","2002","3050","FAO TIER 1","kt","11391.1492","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2003","2003","3050","FAO TIER 1","kt","11398.9302","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2004","2004","3050","FAO TIER 1","kt","11472.7804","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2005","2005","3050","FAO TIER 1","kt","11546.0597","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2006","2006","3050","FAO TIER 1","kt","11610.9411","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2007","2007","3050","FAO TIER 1","kt","11665.801","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2008","2008","3050","FAO TIER 1","kt","11739.3458","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2009","2009","3050","FAO TIER 1","kt","11797.073","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","11837.3715","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","11922.5327","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","11996.0198","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","12061.4975","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","12028.9432","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","12013.4179","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","12050.377","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2017","2017","3050","FAO TIER 1","kt","12100.2894","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2018","2018","3050","FAO TIER 1","kt","12152.8575","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2019","2019","3050","FAO TIER 1","kt","12190.3777","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2020","2020","3050","FAO TIER 1","kt","12210.6543","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2021","2021","3050","FAO TIER 1","kt","12234.177","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1990","1990","3050","FAO TIER 1","kt","43.3411","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1991","1991","3050","FAO TIER 1","kt","82.2324","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1992","1992","3050","FAO TIER 1","kt","118.9916","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1993","1993","3050","FAO TIER 1","kt","153.8231","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1994","1994","3050","FAO TIER 1","kt","193.9751","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1995","1995","3050","FAO TIER 1","kt","230.6831","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1996","1996","3050","FAO TIER 1","kt","271.2335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1997","1997","3050","FAO TIER 1","kt","314.2116","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1998","1998","3050","FAO TIER 1","kt","356.3539","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1999","1999","3050","FAO TIER 1","kt","402.1935","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2000","2000","3050","FAO TIER 1","kt","440.8088","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2001","2001","3050","FAO TIER 1","kt","483.0744","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2002","2002","3050","FAO TIER 1","kt","528.0711","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2003","2003","3050","FAO TIER 1","kt","576.8651","E","Estimated value",""
